customer_id,company_name,contact_name,email,phone,address,city,state,zip_code,country,industry,company_size,created_date,status,lifetime_value,credit_limit,payment_terms,account_manager
3226,"Gray, Martin and Montgomery",Catherine Sanchez,nataliesnyder@wells-collier.com,(449)772-6077x856,4577 Smith Junction Suite 182,Newmanburgh,KS,02971,GY,Education,1000+,2022-08-29,Prospect,259231.72,382941.89,Net 45,Erik Brooks
3227,Strong-Long,Juan May,evanscarol@robbins.com,(676)364-4772,7579 Daniel Cove Suite 780,Andrewburgh,PW,55191,SK,Technology,51-200,2022-12-26,Inactive,172601.33,85266.23,Net 30,Sabrina Tyler
3228,Oliver-Morton,Jon King,obailey@lynch.net,+1-580-289-8427,025 Jimenez Parks,New Gerald,DE,11110,BH,Government,1000+,2021-08-30,Active,456109.44,322937.83,Net 45,Alexander Arias
3229,"Santiago, King and Turner",Tony Barker,emilylogan@woods.info,878-351-4140,42548 Thomas Freeway Suite 252,Feliciaborough,NC,00848,MX,Manufacturing,51-200,2023-11-08,Inactive,496800.15,842291.67,Net 45,Justin Mcbride
994,Fischer-Jones,Blake Finley,susan30@allison.info,342-756-1368x477,90490 Kathleen Dam Apt. 381,Calderonville,RI,75844,CF,Finance,51-200,2022-06-02,Inactive,408173.19,544990.09,Net 60,Jim Burns
3231,Thompson-Collins,April Hines,,963-219-2718x3395,397 Heather Stream Apt. 327,Rossmouth,SC,51053,AU,Retail,51-200,2020-05-28,Active,107952.66,438264.87,Net 60,Emily Wright
3232,Parker Group,Todd Garcia,wrightpriscilla@cervantes.com,506-825-5802,7205 Lori Coves,Joanmouth,LA,88916,PK,Other,501-1000,2024-02-04,Churned,72411.09,945293.66,Net 45,Margaret Ortiz
3233,Johnson Group,Matthew Stark,lowepaul@chapman.com,879-503-5684,12779 Hall Road Suite 030,West Juliebury,AZ,12893,ZW,Government,1-50,2021-09-03,Inactive,79023.9,510760.78,Net 60,Kara Smith
3234,Aguirre-Walker,Robert Larsen MD,harrisonchristine@bowman.net,967.989.7090x70115,6060 Davis Key Suite 380,Perkinsmouth,ID,67729,CL,Finance,1-50,2023-11-02,Churned,95088.37,541574.53,Net 30,Anthony Lynch
3235,Coleman and Sons,Rebecca Andersen,jennifer16@hart.net,(430)219-6516,293 Fitzgerald Fort Suite 284,West Ashleychester,NY,91817,MW,Education,501-1000,2021-08-09,Inactive,174350.95,431030.0,Net 30,Sarah Ramsey MD
3236,"Rodriguez, Barnes and Taylor",Crystal Molina,erowland@smith-daniel.com,748-872-4315,5249 Sarah Avenue Apt. 396,East Dustin,MN,07139,VE,Other,501-1000,2024-01-10,Active,32687.66,337285.74,Net 45,James Martin
3237,Meyer-Taylor,Alicia Brown,dcarr@mcdonald.net,+1-878-562-6336x56566,91658 Cummings Underpass,North Brookestad,WV,76858,VU,Technology,51-200,2024-03-11,Churned,114210.05,639668.08,Net 30,Diane Hernandez
3238,Carr LLC,Teresa Kim,cookjesse@huang.com,001-356-588-6657,20900 Darryl Island Apt. 082,Benjaminland,WY,51366,TM,Other,1-50,2024-08-23,Prospect,356046.96,790772.75,Net 15,Shawn Case
3239,Marsh Group,Shannon Diaz,hendersonmelissa@armstrong.org,001-740-960-9161x9655,9277 Deanna Loop Apt. 671,Jacksonport,VI,50798,KW,Education,201-500,2022-06-08,Churned,262997.74,729180.81,Net 30,Jessica Johnson
3240,"Cruz, Smith and Kramer",Allison Compton,adalton@perez.com,969-322-0966x4087,2513 Vernon Drive,New Josephberg,HI,53533,DO,Other,1-50,2023-04-04,Prospect,56609.28,421413.35,Net 15,John Myers
3241,Cole Ltd,Olivia Schneider,ghernandez@nguyen-white.com,+1-816-941-9543x921,48485 Vaughn Station Apt. 128,Port Wayne,KY,61584,SE,Manufacturing,501-1000,2021-09-27,Churned,120259.1,397064.43,Net 45,John Clark
1141,Wilcox LLC,Cynthia Blake,nicole41@johnson-fox.com,756.211.7306,31031 Pena Viaduct Apt. 033,New James,MP,12548,KI,Manufacturing,501-1000,2024-10-11,Churned,374324.86,215156.8,Net 30,Megan Gonzales
3243,"Beck, Gross and Dickerson",Renee Morris,tylerjames@mitchell.com,(338)249-1098,957 Jason Mews Apt. 470,Tylerburgh,NY,67701,PG,Manufacturing,1000+,2021-08-02,Prospect,179363.39,470592.5,Net 60,Richard Reynolds
3244,"Medina, Stewart and Scott",Jeffrey Lee,,431-212-8085x47075,9098 Curry Gateway,West Lindaville,SD,42671,SR,Healthcare,51-200,2022-04-21,Prospect,470308.3,586856.91,Net 45,Ashley Summers
3245,Brown-Patel,Matthew Holmes,robinsonlauren@price-gonzalez.com,716.732.1912,289 Ramirez Isle,Sophiabury,MD,07898,NE,Government,1-50,2024-06-18,Prospect,107132.85,94291.82,Net 15,Bridget Foster
3246,"Jimenez, Townsend and Mcintosh",Melanie Watson,jimenezjoshua@patel.com,+1-308-731-4970,822 Amy Squares,South Bobby,CT,06367,BI,Technology,1-50,2021-04-03,Inactive,362063.63,509509.0,Net 15,Cristian Padilla
3247,Jacobs LLC,Kathryn Garcia,serranoaaron@smith-johnson.com,(490)932-8902x31700,69585 Robin Inlet Suite 044,New Michaelland,NY,04359,ZW,Retail,201-500,2024-02-27,Churned,277113.27,62807.63,Net 15,Victoria Gillespie
3248,"Mccann, Hodges and Murphy",Brent Cox,,+1-971-289-6137x2997,10683 Cooper Centers Apt. 567,Lake Larry,LA,29694,BR,Education,51-200,2021-07-04,Inactive,231231.97,839328.14,Net 30,Adam Becker
3249,Medina-Hill,Robyn Mcmillan,heatherjennings@moore-stevens.com,782.454.1434x9987,7218 Hector Isle,West Steven,MN,15078,TT,Other,501-1000,2021-06-19,Inactive,258189.42,466199.23,Net 45,Robert Lee
3250,"Wright, Butler and Williams",Michael Bush,bwright@henderson.org,001-796-360-4933x4258,350 White Mall,New Melissaland,VA,87414,EC,Education,501-1000,2024-07-27,Prospect,179959.35,499691.04,Net 45,Paul Jennings
3251,Osborne-Henry,Eric Williams,robertbrock@evans-garcia.net,944-706-1557,015 Miller Pine,Gregoryshire,NC,09540,BB,Education,201-500,2022-02-12,Inactive,345722.82,392855.47,Net 15,Amber Nicholson
3252,Calderon-Mckee,Fred Banks,wortiz@delgado-mueller.biz,631-840-0748x62051,53276 Torres Loaf,Port Ethan,PW,76989,PS,Manufacturing,1-50,2021-09-02,Inactive,314011.49,942639.15,Net 45,Angel Huerta
3253,"Wolfe, Henderson and Walker",Shawn Brown,george80@harris.com,(918)882-0730x5397,726 James Way,Port Lisamouth,IN,68900,IR,Healthcare,1-50,2021-06-16,Churned,447638.94,775903.72,Net 30,Daniel Thomas
3254,"Murray, Francis and Robinson",Misty Morales DDS,larrywilson@reyes.com,528.400.7380x88487,587 Horton Lakes Apt. 107,Lake Andrew,WA,05426,HT,Finance,1-50,2024-02-01,Inactive,50803.03,833908.43,Net 45,Henry Lee
3255,"Ellis, Murphy and Mckee",Jason Huang,waterspatricia@reeves-oneill.com,(724)499-2177x91298,9745 Riley Flat,Torresmouth,NJ,54577,SB,Technology,51-200,2024-04-18,Active,395798.53,668162.96,Net 60,William Branch
3256,Shields-Williams,Danielle Robertson,hebertscott@henry-church.com,354-794-7028,283 Willis Grove Suite 852,Lake Andrewtown,KY,40069,GR,Other,51-200,2020-10-18,Active,258880.98,776864.09,Net 30,Steven Hall
3257,Hood-Foster,Brittany Gallagher,hesskaren@anderson-clark.com,+1-673-786-8330x714,70314 Troy Burg,Billton,AK,48309,BJ,Education,51-200,2020-01-23,Inactive,363130.24,100646.3,Net 30,Michael Thompson
3258,Mccormick-Castro,Scott Wallace,colemantimothy@glass.com,(778)932-3373x8100,1895 Hill Mission Apt. 665,Cassidyview,GA,76673,VN,Technology,51-200,2023-01-01,Inactive,499340.83,442142.92,Net 45,Brandon Jones
3259,"Ford, Leonard and Bush",Robert Smith,carterdeborah@pruitt.org,960-562-2400,397 Rice Summit,Oliverville,ND,59007,XX,Manufacturing,1-50,2023-05-15,Inactive,399622.38,97661.62,Net 15,Mark Griffin
3260,Fernandez-Hanson,Sheila Harvey,stewartwanda@moody.net,(722)949-6171x3989,402 Davis Falls Suite 239,Lake Alexstad,MH,46936,SN,Other,1000+,2022-05-23,Prospect,293582.32,70519.31,Net 15,Tony Ferguson
3261,"Bell, Austin and Marquez",Tracy Clark,vchen@rodriguez.com,001-769-351-0058x4240,56654 William Tunnel Apt. 979,Prattfurt,FL,98031,NP,Manufacturing,1-50,2021-06-26,Inactive,401236.24,658853.71,Net 30,Richard Gonzalez DDS
3262,"Bell, Burke and Wright",Jamie Owens,phardin@johnson.com,+1-609-448-6817x58626,02280 Bob Island,Henryfort,TX,32410,DK,Finance,1-50,2021-06-23,Inactive,400958.52,743604.34,Net 30,Angela Moon
3263,Gardner-Stephens,Annette Vasquez,timothylewis@benjamin-gross.com,534-250-0095x6891,8929 Vega Meadow,Martinezborough,NE,60917,SI,Finance,51-200,2024-06-12,Inactive,302409.17,688762.09,Net 60,Natalie Smith
3264,Peterson Inc,Joshua Mitchell,balljoseph@buckley.biz,001-299-433-4189x190,4466 Butler Well,East Kyle,SD,42664,MK,Government,1-50,2023-08-30,Inactive,249316.56,297450.59,Net 30,Nicholas Reynolds
3265,"Leonard, Torres and Morgan",Pamela Hamilton,patelgregory@phillips.com,+1-619-417-4888x23947,7176 Burgess Oval Apt. 207,Shepardport,GU,20074,XX,Healthcare,1000+,2021-11-26,Active,442011.32,710671.94,Net 15,Jenna Hill
1251,"Robinson, Santos and Walter",Michael Caldwell,jean63@johnson.biz,(393)679-6538x92242,521 Parker Highway Suite 060,New Donald,IA,97997,AU,Technology,51-200,2022-01-18,Active,280248.71,648277.62,Net 15,Michael Stanley
3267,Villanueva-Taylor,Jamie White,hooverrichard@schroeder.info,+1-913-280-1230x7644,2391 Laura Rapids,Kelseyshire,VT,41096,VE,Education,51-200,2021-05-12,Inactive,62923.52,576556.34,Net 15,Omar Hall
3268,"Snyder, Snow and Wright",Clifford Santiago,nlane@graham.com,+1-353-528-6512x38690,98738 Kidd Curve,Jeffreyton,SC,70925,RU,Education,501-1000,2024-06-11,Inactive,51579.59,959509.98,Net 30,Hector Mayo
3269,Webster LLC,Andrew Fletcher,angelicaphillips@martinez.biz,001-246-594-3039x196,47214 Smith Square,West Anthonyfurt,MI,05359,AO,Other,1-50,2020-07-19,Prospect,487030.62,714409.57,Net 15,John Jimenez
3270,Lopez-Hayes,Brittany Carson,ewilliamson@skinner.biz,+1-335-210-5054,8246 Scott Pines Apt. 781,South Christinaside,AL,57960,NO,Retail,1000+,2020-09-11,Active,311098.42,888977.96,Net 60,Mark Mcmillan
3271,"Glover, Mckinney and Wright",Jimmy Peterson,tyronefrank@graham-hamilton.net,001-514-972-4877x774,393 Lopez Turnpike,Mendozahaven,OH,44849,OM,Finance,51-200,2022-08-24,Inactive,391952.17,32696.99,Net 30,Veronica Harrell
3272,"Myers, Lucas and Garcia",Cynthia Smith,laraalexis@munoz-rogers.org,+1-853-213-1262,40039 Brown Course Apt. 792,Carsonview,GA,94380,SR,Government,1-50,2024-06-08,Churned,42923.52,895422.21,Net 60,Dawn Salinas
3273,Woods and Sons,David Duran,hillsandra@chan-mills.com,805-787-9035x0450,107 Rachel Common Apt. 938,Whitneyborough,HI,11675,KH,Other,501-1000,2022-06-11,Prospect,376808.95,161961.14,Net 60,John Gutierrez
3274,"George, Woods and Stone",Scott Johnson,patrick48@guerra-gallegos.org,254.504.9607x14102,459 Bruce Junction Apt. 346,North Elizabethfurt,OR,45603,ET,Retail,1-50,2024-04-23,Churned,17918.25,203887.78,Net 60,Heather Young
3275,Kerr-Olson,Sandra Santos,brownmichelle@lee-conner.com,406-884-5027x1285,4058 Brian Mount,Pagefurt,PA,21255,TZ,Technology,201-500,2022-02-20,Churned,488394.1,971334.01,Net 30,Matthew Blake
3276,"Jackson, Williams and Mitchell",Janet Cook,angela25@schultz.com,9676798321,71683 Eric Mills Apt. 844,West Judy,NC,53485,GW,Retail,1-50,2022-08-22,Churned,202474.0,467040.03,Net 15,Christina Hill
3277,Brooks PLC,Elizabeth Velez,katie39@ramirez-nelson.net,001-424-486-7079x602,19843 Amy Lock Suite 481,Lake Crystalfurt,IL,40892,LV,Government,501-1000,2023-06-10,Inactive,431341.93,145555.57,Net 30,Cassandra Wright
3278,Dunn Ltd,Mary Brooks,peter88@bailey.com,001-425-998-2879x2412,8313 Alison Tunnel Suite 038,West Michaelshire,MD,62381,XX,Finance,201-500,2021-06-07,Active,391768.69,584197.8,Net 15,Rebecca Russo
1023,Wyatt-Johnson,Adam Garcia,scott87@lewis-davis.biz,3415325550,642 Nicole Canyon,North Shawnaville,NC,51475,MW,Healthcare,51-200,2023-05-18,Prospect,111668.82,40314.6,Net 60,Hannah Lam
3280,"Evans, Howe and Mccarthy",Jonathan Lopez,morganquinn@soto.com,889-381-6482x342,3868 Brandon Throughway Apt. 159,New Martha,WA,54319,BD,Manufacturing,1000+,2023-06-24,Inactive,313410.36,654579.72,Net 30,Brian Fisher
3281,"Phillips, Duran and Rodriguez",Lisa Wilson,robertlynch@davis.net,+1-512-644-9295x11544,753 Acosta Avenue Suite 896,Bethfurt,WV,43260,XX,Other,51-200,2020-12-08,Inactive,264676.47,890448.74,Net 30,Trevor Horn
3282,Smith-Watson,Rachel Obrien,elopez@meza.com,646.310.7931,2951 Smith Skyway Apt. 999,Williamview,WY,55222,LV,Manufacturing,201-500,2021-05-03,Prospect,499473.4,121443.99,Net 15,Mrs. Kristin Jones
3283,Brooks-Lee,Jeremiah Coleman,derekescobar@page.com,001-642-713-9172x31939,72148 Karen Turnpike Apt. 343,Johnsonhaven,HI,52864,GR,Retail,201-500,2021-07-22,Inactive,390251.32,242855.69,Net 60,Leroy Bender
3284,Barnes Ltd,Angela Acevedo,james02@wright.com,+1-773-349-7914x557,795 Heather Trace Suite 041,Kellyland,NJ,27788,MD,Other,51-200,2021-07-13,Churned,439627.05,842776.01,Net 30,Tonya Foster
3285,Davis Inc,Lucas Stewart,brandonthompson@moreno.com,(221)900-7994x8087,37689 Wendy Cape,Philipburgh,WY,03001,XX,Manufacturing,51-200,2021-12-19,Churned,131391.4,370451.3,Net 45,Vanessa Hines
3286,Lee-Holloway,Alejandro Johnson,stephen85@taylor-murray.info,(297)916-8862,64469 Sullivan Hills Suite 740,Haletown,ND,54002,MA,Government,501-1000,2021-04-09,Prospect,53641.14,238579.4,Net 15,Joshua Tran
3287,Henry Group,Patricia Ellis,daniel49@greene.com,(457)315-4400,7385 Bailey Mountains Apt. 728,Port Douglas,NM,61703,CN,Education,201-500,2020-07-13,Inactive,289668.27,485978.03,Net 15,Madeline Gibson
3288,"Johnston, Long and Atkins",Joanna Mullins,sschultz@cook-green.net,208.208.1331x762,2039 Jensen Plains Suite 937,Cochranshire,MT,64551,MH,Finance,1-50,2023-05-13,Prospect,130265.35,88676.45,Net 60,Arthur Sanchez
3289,Hall LLC,John Higgins,harrisonkathryn@ramirez-cooke.com,991.765.9530,2660 Zimmerman Fort,Brianshire,RI,87477,GN,Retail,501-1000,2020-12-12,Active,40982.37,543624.79,Net 15,Casey Hall
3290,Collins-Smith,Alicia Nelson,autumnmills@collins.com,+1-459-823-9402,2811 Lloyd Place Apt. 786,Melissamouth,ID,93454,PL,Retail,501-1000,2024-10-05,Active,49216.35,611496.09,Net 60,Donna Frey
1392,"Perez, Peterson and James",Judy Hamilton MD,michael46@dominguez-kline.com,677-655-0862x6140,021 Small Junction Apt. 308,Port Laura,UT,98209,GE,Manufacturing,501-1000,2021-12-20,Prospect,455334.62,183695.44,Net 60,Melissa Olson
3292,Wolf Inc,Tanya Robbins DVM,bgarrett@walker.com,948.328.0105x5444,47426 Wade Roads Apt. 800,Lake Christinafort,GA,45747,NG,Manufacturing,51-200,2022-05-21,Churned,228778.13,988752.25,Net 15,Olivia Padilla
3293,"Miller, Barnes and Cummings",Andre Espinoza,nicole60@davis-guerrero.com,001-877-977-2963x71629,7351 Osborne Summit,Lindseyberg,WY,55148,QA,Education,201-500,2020-12-18,Prospect,424561.8,360630.59,Net 60,Thomas Dixon
29,Gaines-Watson,Daniel Freeman,millerrobert@meyer-mann.net,+1-365-996-9123x9430,44866 Jessica Pines,South Bernard,TX,32531,AU,Finance,1-50,2022-07-20,Churned,323546.78,146290.15,Net 60,James Rodriguez
3295,"Vance, Grimes and Fernandez",Sandra Mason,owalters@martinez.biz,(633)701-6119x94461,72219 Luna Cliff Apt. 188,Lake Cynthia,NE,67358,KE,Government,1000+,2023-12-21,Churned,454013.06,690119.13,Net 15,Tony Mata
3296,"Patterson, Johnson and Pacheco",Christopher Fischer,cheryljohnston@stanley.info,(371)560-3123x638,949 Carpenter Forks Apt. 488,East Shane,GA,80201,LV,Retail,501-1000,2024-08-22,Inactive,269864.26,661539.0,Net 15,Bryan Mitchell
3297,Johnson Ltd,Lee Wilson,duanemitchell@garza.net,+1-551-947-2763x02985,4799 Thompson Crossroad Suite 800,Port Phillipfort,OK,85044,TW,Other,1-50,2023-03-24,Inactive,133025.69,783083.53,Net 15,Melissa Wolf
3298,Wolf-Peterson,Michelle Murphy,ashleyaguirre@alvarado-michael.com,(672)437-2429,0853 Santos Cliff,West Angela,NV,67672,EC,Finance,1-50,2022-11-20,Inactive,208872.31,696241.67,Net 45,Cassie Gonzalez
3299,Wilkinson Group,Michael Eaton,patricialivingston@sanders.org,001-253-365-0153x179,48838 Antonio Throughway Suite 623,North Brandonview,WI,47240,LA,Retail,201-500,2021-06-23,Prospect,283176.59,196931.24,Net 60,Whitney Diaz
708,Kelly-Crane,Jeremy Stevenson,vlamb@williamson-harris.com,(892)762-7993,137 Hodge Via Suite 750,West Charles,MD,12138,TZ,Other,1000+,2021-04-06,Prospect,357701.45,580637.61,Net 15,Adriana Thompson
3301,Quinn Ltd,Patrick Vincent,ryannguyen@abbott-vazquez.com,+1-616-594-5491x623,77429 Rivera Street,Matthewfurt,NC,64197,IQ,Manufacturing,201-500,2024-09-14,Churned,216734.65,336010.06,Net 30,Jasmine Lynn
3302,Lewis Ltd,Joseph Rhodes,ogonzalez@griffin-wallace.org,001-263-939-4952,601 Webb Fort,New William,DE,30515,PS,Other,201-500,2022-05-06,Churned,69563.15,349367.0,Net 15,Benjamin Rodriguez
3303,Lambert Group,Brandon King,gporter@williams-campbell.info,215-345-4795x251,101 Isaac Drive Suite 136,North Ginastad,NE,80576,EC,Finance,501-1000,2023-11-27,Inactive,139096.55,466347.71,Net 45,Nina Williams
3304,Adkins Group,Aaron Johnson,thomas10@bailey-arellano.com,5792609367,336 Hoover Green,Kristineshire,GA,91650,ET,Education,1-50,2024-09-18,Churned,357241.41,555294.78,Net 30,Joseph Jenkins
3305,Parker PLC,Willie Lee,julian78@brown-martinez.com,(229)736-9218x984,3450 Liu Isle,East Tabithaport,OH,36072,ET,Other,1-50,2022-05-28,Active,31245.3,450506.46,Net 60,Mason Rodriguez
3306,"Bell, Jarvis and Phillips",Renee Allen,bryan96@webb.com,557-835-8848x7507,59454 Schmitt Springs Suite 035,Barnesfurt,CO,65655,BT,Manufacturing,201-500,2024-03-21,Churned,205492.67,84143.29,Net 30,Matthew Olson
3307,Hill-Villa,Gary Briggs,,935.877.4539,8921 Brittany Cliff Suite 135,South Rachel,PW,58417,UZ,Manufacturing,1000+,2020-04-22,Prospect,49481.78,921791.66,Net 45,Lisa Jones
3308,Nguyen Inc,Grace Carr,brownlaura@jones.org,001-935-485-3816x127,7759 Tara Alley,Dianaside,WI,60710,HR,Retail,201-500,2024-05-07,Prospect,388064.86,789303.72,Net 30,Kathryn Smith
3309,"Reed, Moore and Pitts",Lisa Sanchez,richard16@cherry.com,001-943-760-6837x1983,06843 Flores Lights Apt. 073,Harringtonberg,MN,44639,ZW,Other,201-500,2024-11-23,Churned,330925.29,578040.52,Net 15,Connor Perkins
1335,Bell PLC,Bobby Bush,wreyes@sheppard-melton.com,703-906-8042x1820,07950 Amy Estates Suite 683,East David,AL,04575,TJ,Government,201-500,2023-11-28,Churned,475539.84,477629.57,Net 15,Kayla Jones
3311,"Webb, Ortiz and Holland",Robin Moore,jose99@rice.com,657.563.2309,666 Daniel Glens,Karaview,PA,14425,CY,Finance,1000+,2022-08-08,Churned,480094.02,678384.42,Net 45,Kyle Crosby
3312,"Mullins, Hill and Hanson",Logan Orozco,,897.757.6278,8511 Morgan Pines,Rushton,FL,27471,XX,Finance,1-50,2020-04-20,Churned,64033.83,307689.8,Net 60,Roger Berry
3313,Morgan-Myers,Kelly Morton,mespinoza@lin.biz,353.556.1045,601 Meza Mountain Suite 238,Andersonport,OK,77832,BR,Finance,1000+,2024-04-20,Inactive,34873.57,580796.74,Net 45,Arthur Stephenson
3314,Williams and Sons,Elijah Morgan,donnaanthony@walker-ballard.biz,800.685.6655,77815 Harmon Terrace,Pamelabury,MO,69961,BZ,Other,51-200,2020-05-06,Prospect,485183.75,192877.42,Net 60,Brian Miller
3315,Wyatt Ltd,Margaret Booth,jasonharding@alvarado.com,001-242-681-7966x770,406 Willie Keys Suite 953,North Drewport,NE,54574,MT,Other,501-1000,2023-11-18,Active,32970.52,564714.31,Net 15,Lauren Saunders
3316,Buckley-Adams,Malik Edwards,adamsronnie@stein-garcia.info,(245)596-0650x4843,126 Salas Turnpike Suite 142,South Raymond,ND,45263,GY,Finance,51-200,2021-05-13,Active,376727.35,729803.05,Net 15,Amy Daniels
3317,"Brown, Liu and Edwards",Shannon Ayala,richard45@cruz.org,560-689-7902,7090 Jillian Road Apt. 917,Chrisburgh,WV,78306,LC,Other,1000+,2020-01-29,Active,309179.84,669185.78,Net 60,Angela Richardson
3318,Smith-Greer,John Herrera,kayla23@allen-hansen.org,847.397.1898,425 Delgado Shoal,Shawhaven,IA,95604,KI,Retail,1000+,2020-06-22,Inactive,415327.65,650121.35,Net 45,Carly Soto
3319,Horne-Doyle,Sharon Clark,jennasmith@sheppard.net,001-742-738-6269x851,7103 Levine Stream Apt. 635,Karamouth,PW,61774,TH,Healthcare,1-50,2024-04-23,Active,415408.74,197022.79,Net 60,Crystal Ortega
3320,"Barker, Everett and Ruiz",Lisa Hart,,(434)645-5034x2489,32285 Lewis Junction,Samuelland,OR,86389,MG,Technology,501-1000,2023-08-15,Active,406317.59,492543.97,Net 15,Sara Martin
3321,Mccall-Brown,Roberta Hernandez,sara51@king.net,930.570.3723x99815,534 Jenkins Motorway,South Alyssa,GU,82211,MX,Government,1000+,2022-04-24,Inactive,86289.58,503723.38,Net 15,Jeffrey Strickland
3322,"Cook, Schultz and Hunter",Brittany Collier,jsmith@cochran.org,+1-832-476-0186,029 Wheeler Forge,Amyview,MS,53431,HR,Manufacturing,1000+,2020-04-25,Prospect,298964.57,675662.67,Net 60,Michael Reed
3323,Tucker PLC,Sarah Richards,wolfcourtney@robinson.com,(908)989-8028,0470 Rogers Cove Apt. 674,East Alexandra,NM,44243,SZ,Government,51-200,2020-10-01,Churned,177068.52,853897.91,Net 45,Richard Robinson
3324,"Carlson, Evans and Brewer",Jamie Fitzgerald,elizabeth71@cook.info,449-397-6581,71978 Elizabeth Burg,Daltonshire,MO,40055,ER,Education,501-1000,2021-01-28,Inactive,216399.9,401215.55,Net 45,Brad Moore
3325,"Simmons, Johnson and Lee",Ronald Porter,,+1-504-614-7146x624,20328 Hernandez Streets Suite 040,East Paulamouth,ND,23736,SZ,Finance,501-1000,2020-06-16,Prospect,251713.88,581620.84,Net 15,Joseph Erickson
3326,Petersen-Stanley,Larry Bailey,anelson@moore-archer.com,977-996-6404,46489 Dennis Landing Suite 166,New Brittney,PA,13063,LV,Education,51-200,2023-08-17,Inactive,35200.01,443088.67,Net 30,Michael Cole
3327,Shields-Frost,Max Bishop,robertjones@solis.net,(418)382-7000x361,9819 Ayala Mission,West Melissaland,CT,49916,CR,Retail,51-200,2024-05-26,Churned,333334.58,904988.29,Net 45,Michelle Woods
